01:19:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:20:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:20:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:20:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:21:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:21:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:21:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:22:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:22:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:22:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:23:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:23:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:23:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:24:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:24:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:24:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:25:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:25:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:25:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:26:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:26:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:26:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:27:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:27:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:27:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:28:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:28:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:28:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:29:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:29:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:29:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:30:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:30:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:30:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:31:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:31:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:31:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
